external_id,subject_id,subject_name,subject_fullname,root_name
1353168,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen
1353168,204,"Yoğun Bakım, Tıp","Fen > Tıp > Yoğun Bakım, Tıp",Fen
1353177,196,Toksikoloji,Fen > Eczacılık > Toksikoloji,Fen
1353177,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen
1353177,162,Patoloji,Fen > Tıp > Patoloji,Fen
1353181,196,Toksikoloji,Fen > Eczacılık > Toksikoloji,Fen
1353181,161,Parazitoloji,Fen > Temel Bilimler > Parazitoloji,Fen
1353181,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen
1353201,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen
1353201,198,Tropik Tıp,Fen > Tıp > Tropik Tıp,Fen
1353201,194,Tıbbi Laboratuar Teknolojisi,Fen > Tıp > Tıbbi Laboratuar Teknolojisi,Fen
1353223,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1353223,151,Nükleer Bilim ve Teknolojisi,Fen > Mühendislik > Nükleer Bilim ve Teknolojisi,Fen
1353234,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1353234,195,Tiyatro,Sosyal > Sosyal > Tiyatro,Sosyal
1353243,134,Meteoroloji ve Atmosferik Bilimler,Fen > Mühendislik > Meteoroloji ve Atmosferik Bilimler,Fen
1353243,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1353244,129,"Malzeme Bilimleri, Tekstil","Fen > Mühendislik > Malzeme Bilimleri, Tekstil",Fen
1353248,129,"Malzeme Bilimleri, Tekstil","Fen > Mühendislik > Malzeme Bilimleri, Tekstil",Fen
1353253,129,"Malzeme Bilimleri, Tekstil","Fen > Mühendislik > Malzeme Bilimleri, Tekstil",Fen
1353258,28,"Bilgisayar Bilimleri, Bilgi Sistemleri","Fen > Mühendislik > Bilgisayar Bilimleri, Bilgi Sistemleri",Fen
1353258,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1353260,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1353260,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen
1353260,170,Robotik,Fen > Mühendislik > Robotik,Fen
1353263,122,Maden İşletme ve Cevher Hazırlama,Fen > Mühendislik > Maden İşletme ve Cevher Hazırlama,Fen
1353264,129,"Malzeme Bilimleri, Tekstil","Fen > Mühendislik > Malzeme Bilimleri, Tekstil",Fen
1353375,197,Transplantasyon,Fen > Tıp > Transplantasyon,Fen
1353375,174,Sanat,Sosyal > Sosyal > Sanat,Sosyal
1353375,44,Çevre Çalışmaları,Sosyal > Sosyal > Çevre Çalışmaları,Sosyal
1353418,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen
1353418,162,Patoloji,Fen > Tıp > Patoloji,Fen
1353418,177,Solunum Sistemi,Fen > Tıp > Solunum Sistemi,Fen
1353419,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen
1353419,163,Pediatri,Fen > Tıp > Pediatri,Fen
1353419,204,"Yoğun Bakım, Tıp","Fen > Tıp > Yoğun Bakım, Tıp",Fen
1353423,12,Adli Tıp,Fen > Tıp > Adli Tıp,Fen
1353423,49,Dermatoloji,Fen > Tıp > Dermatoloji,Fen
1353423,192,Tıbbi Etik,Fen > Tıp > Tıbbi Etik,Fen
1353436,41,Cerrahi,Fen > Tıp > Cerrahi,Fen
1353436,192,Tıbbi Etik,Fen > Tıp > Tıbbi Etik,Fen
1353436,193,Tıbbi İnformatik,Fen > Tıp > Tıbbi İnformatik,Fen
1353438,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen
1353438,96,İmmünoloji,Fen > Tıp > İmmünoloji,Fen
1353439,197,Transplantasyon,Fen > Tıp > Transplantasyon,Fen
1353439,192,Tıbbi Etik,Fen > Tıp > Tıbbi Etik,Fen
1353439,200,Üroloji ve Nefroloji,Fen > Tıp > Üroloji ve Nefroloji,Fen
1353441,49,Dermatoloji,Fen > Tıp > Dermatoloji,Fen
1353441,82,Geriatri ve Gerontoloji,Fen > Tıp > Geriatri ve Gerontoloji,Fen
1353441,194,Tıbbi Laboratuar Teknolojisi,Fen > Tıp > Tıbbi Laboratuar Teknolojisi,Fen
1353442,107,Kalp ve Kalp Damar Sistemi,Fen > Tıp > Kalp ve Kalp Damar Sistemi,Fen
1353442,197,Transplantasyon,Fen > Tıp > Transplantasyon,Fen
1353442,200,Üroloji ve Nefroloji,Fen > Tıp > Üroloji ve Nefroloji,Fen
1353445,80,Genel ve Dahili Tıp,Fen > Tıp > Genel ve Dahili Tıp,Fen
1353445,169,Rehabilitasyon,Fen > Tıp > Rehabilitasyon,Fen
1353445,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal
1353447,197,Transplantasyon,Fen > Tıp > Transplantasyon,Fen
1353451,117,"Kulak, Burun, Boğaz","Fen > Tıp > Kulak, Burun, Boğaz",Fen
1353488,53,Edebi Teori ve Eleştiri,Sosyal > Sosyal > Edebi Teori ve Eleştiri,Sosyal
1353488,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal
1353488,105,Kadın Araştırmaları,Sosyal > Sosyal > Kadın Araştırmaları,Sosyal
1353489,53,Edebi Teori ve Eleştiri,Sosyal > Sosyal > Edebi Teori ve Eleştiri,Sosyal
1353489,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal
1353489,105,Kadın Araştırmaları,Sosyal > Sosyal > Kadın Araştırmaları,Sosyal
1353490,53,Edebi Teori ve Eleştiri,Sosyal > Sosyal > Edebi Teori ve Eleştiri,Sosyal
1353490,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal
1353491,53,Edebi Teori ve Eleştiri,Sosyal > Sosyal > Edebi Teori ve Eleştiri,Sosyal
1353491,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal
1353494,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal
1353494,195,Tiyatro,Sosyal > Sosyal > Tiyatro,Sosyal
1353498,46,Davranış Bilimleri,Sosyal > Sosyal > Davranış Bilimleri,Sosyal
1353498,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1353498,44,Çevre Çalışmaları,Sosyal > Sosyal > Çevre Çalışmaları,Sosyal
1353499,53,Edebi Teori ve Eleştiri,Sosyal > Sosyal > Edebi Teori ve Eleştiri,Sosyal
1353499,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal
1353502,53,Edebi Teori ve Eleştiri,Sosyal > Sosyal > Edebi Teori ve Eleştiri,Sosyal
1353502,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal
1353502,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1353507,53,Edebi Teori ve Eleştiri,Sosyal > Sosyal > Edebi Teori ve Eleştiri,Sosyal
1353507,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal
1353512,48,Deniz ve Tatlı Su Biyolojisi,Fen > Temel Bilimler > Deniz ve Tatlı Su Biyolojisi,Fen
1353512,159,"Otelcilik, Konaklama, Spor ve Turizm","Sosyal > Sosyal > Otelcilik, Konaklama, Spor ve Turizm",Sosyal
1353516,134,Meteoroloji ve Atmosferik Bilimler,Fen > Mühendislik > Meteoroloji ve Atmosferik Bilimler,Fen
1353516,55,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Sosyal
1353538,103,Jeokimya ve Jeofizik,Fen > Mühendislik > Jeokimya ve Jeofizik,Fen
1353538,143,"Mühendislik, Jeoloji","Fen > Mühendislik > Mühendislik, Jeoloji",Fen
1353539,70,"Fizik, Atomik ve Moleküler Kimya","Fen > Temel Bilimler > Fizik, Atomik ve Moleküler Kimya",Fen
1353539,75,"Fizik, Partiküller ve Alanlar","Fen > Temel Bilimler > Fizik, Partiküller ve Alanlar",Fen
1353540,143,"Mühendislik, Jeoloji","Fen > Mühendislik > Mühendislik, Jeoloji",Fen
1353541,165,Polimer Bilimi,Fen > Mühendislik > Polimer Bilimi,Fen
1353542,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1353542,188,Telekomünikasyon,Fen > Mühendislik > Telekomünikasyon,Fen
1353543,143,"Mühendislik, Jeoloji","Fen > Mühendislik > Mühendislik, Jeoloji",Fen
1353545,126,"Malzeme Bilimleri, Kompozitler","Fen > Mühendislik > Malzeme Bilimleri, Kompozitler",Fen
1353545,72,"Fizik, Matematik","Fen > Temel Bilimler > Fizik, Matematik",Fen
1353546,143,"Mühendislik, Jeoloji","Fen > Mühendislik > Mühendislik, Jeoloji",Fen
1353546,170,Robotik,Fen > Mühendislik > Robotik,Fen
1353546,132,Matematik,Fen > Temel Bilimler > Matematik,Fen
1353546,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal
1353547,127,"Malzeme Bilimleri, Özellik ve Test","Fen > Mühendislik > Malzeme Bilimleri, Özellik ve Test",Fen
1353547,144,"Mühendislik, Kimya","Fen > Mühendislik > Mühendislik, Kimya",Fen
1353560,134,Meteoroloji ve Atmosferik Bilimler,Fen > Mühendislik > Meteoroloji ve Atmosferik Bilimler,Fen
1353560,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1353580,106,Kadın Hastalıkları ve Doğum,Fen > Tıp > Kadın Hastalıkları ve Doğum,Fen
1353580,96,İmmünoloji,Fen > Tıp > İmmünoloji,Fen
1353581,17,Androloji,Fen > Tıp > Androloji,Fen
1353581,37,Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Biyokimya ve Moleküler Biyoloji,Fen
1353583,88,Hematoloji,Fen > Tıp > Hematoloji,Fen
1353583,194,Tıbbi Laboratuar Teknolojisi,Fen > Tıp > Tıbbi Laboratuar Teknolojisi,Fen
1353586,192,Tıbbi Etik,Fen > Tıp > Tıbbi Etik,Fen
1353586,193,Tıbbi İnformatik,Fen > Tıp > Tıbbi İnformatik,Fen
1353587,194,Tıbbi Laboratuar Teknolojisi,Fen > Tıp > Tıbbi Laboratuar Teknolojisi,Fen
1353591,37,Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Biyokimya ve Moleküler Biyoloji,Fen
1353591,162,Patoloji,Fen > Tıp > Patoloji,Fen
1353595,88,Hematoloji,Fen > Tıp > Hematoloji,Fen
1353595,194,Tıbbi Laboratuar Teknolojisi,Fen > Tıp > Tıbbi Laboratuar Teknolojisi,Fen
1353596,79,Gastroenteroloji ve Hepatoloji,Fen > Tıp > Gastroenteroloji ve Hepatoloji,Fen
1353596,194,Tıbbi Laboratuar Teknolojisi,Fen > Tıp > Tıbbi Laboratuar Teknolojisi,Fen
1353598,194,Tıbbi Laboratuar Teknolojisi,Fen > Tıp > Tıbbi Laboratuar Teknolojisi,Fen
1353598,193,Tıbbi İnformatik,Fen > Tıp > Tıbbi İnformatik,Fen
1353599,37,Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Biyokimya ve Moleküler Biyoloji,Fen
1353599,91,Hücre Biyolojisi,Fen > Tıp > Hücre Biyolojisi,Fen
1353601,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen
1353601,194,Tıbbi Laboratuar Teknolojisi,Fen > Tıp > Tıbbi Laboratuar Teknolojisi,Fen
1353611,194,Tıbbi Laboratuar Teknolojisi,Fen > Tıp > Tıbbi Laboratuar Teknolojisi,Fen
1353612,37,Biyokimya ve Moleküler Biyoloji,Fen > Tıp > Biyokimya ve Moleküler Biyoloji,Fen
1353612,162,Patoloji,Fen > Tıp > Patoloji,Fen
1353619,153,Onkoloji,Fen > Tıp > Onkoloji,Fen
1353619,191,Tıbbi Araştırmalar Deneysel,Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen
1353619,194,Tıbbi Laboratuar Teknolojisi,Fen > Tıp > Tıbbi Laboratuar Teknolojisi,Fen
1353623,13,Aile Çalışmaları,Sosyal > Sosyal > Aile Çalışmaları,Sosyal
1353623,150,Nüfus İstatistikleri Bilimi,Sosyal > Sosyal > Nüfus İstatistikleri Bilimi,Sosyal
1353631,13,Aile Çalışmaları,Sosyal > Sosyal > Aile Çalışmaları,Sosyal
1353631,150,Nüfus İstatistikleri Bilimi,Sosyal > Sosyal > Nüfus İstatistikleri Bilimi,Sosyal
1353631,179,Sosyoloji,Sosyal > Sosyal > Sosyoloji,Sosyal
1353644,19,Antropoloji,Sosyal > Sosyal > Antropoloji,Sosyal
1353644,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal
1353644,65,Etnik Çalışmalar,Sosyal > Sosyal > Etnik Çalışmalar,Sosyal
1353644,68,"Film, Radyo, Televizyon","Sosyal > Sosyal > Film, Radyo, Televizyon",Sosyal
1353644,195,Tiyatro,Sosyal > Sosyal > Tiyatro,Sosyal
1353645,150,Nüfus İstatistikleri Bilimi,Sosyal > Sosyal > Nüfus İstatistikleri Bilimi,Sosyal
1353655,86,Halkla İlişkiler,Sosyal > Sosyal > Halkla İlişkiler,Sosyal
1353655,94,İletişim,Sosyal > Sosyal > İletişim,Sosyal
1353655,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal
1353666,98,İnşaat ve Yapı Teknolojisi,Fen > Mühendislik > İnşaat ve Yapı Teknolojisi,Fen
1353666,87,Halk ve Çevre Sağlığı,Fen > Tıp > Halk ve Çevre Sağlığı,Fen
1353666,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal
1353737,14,Akustik,Fen > Temel Bilimler > Akustik,Fen
1353737,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1353737,72,"Fizik, Matematik","Fen > Temel Bilimler > Fizik, Matematik",Fen
1353737,110,"Kimya, Analitik","Fen > Temel Bilimler > Kimya, Analitik",Fen
1353737,154,Optik,Fen > Temel Bilimler > Optik,Fen
1353737,55,"Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Sosyal
1353738,75,"Fizik, Partiküller ve Alanlar","Fen > Temel Bilimler > Fizik, Partiküller ve Alanlar",Fen
1353738,78,Folklor,Sosyal > Sosyal > Folklor,Sosyal
1353738,174,Sanat,Sosyal > Sosyal > Sanat,Sosyal
1353750,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1353750,60,Enerji ve Yakıtlar,Fen > Mühendislik > Enerji ve Yakıtlar,Fen
1353750,190,Termodinamik,Fen > Temel Bilimler > Termodinamik,Fen
1353752,18,Anestezi,Fen > Tıp > Anestezi,Fen
1353752,189,Temel Sağlık Hizmetleri,Fen > Tıp > Temel Sağlık Hizmetleri,Fen
1353752,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1353753,16,Anatomi ve Morfoloji,Fen > Tıp > Anatomi ve Morfoloji,Fen
1353753,174,Sanat,Sosyal > Sosyal > Sanat,Sosyal
1353753,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1353754,196,Toksikoloji,Fen > Eczacılık > Toksikoloji,Fen
1353754,183,Tamamlayıcı ve Entegre Tıp,Fen > Tıp > Tamamlayıcı ve Entegre Tıp,Fen
1353754,189,Temel Sağlık Hizmetleri,Fen > Tıp > Temel Sağlık Hizmetleri,Fen
1353754,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1353755,52,Diş Hekimliği,Fen > Diş Hekimliği > Diş Hekimliği,Fen
1353755,12,Adli Tıp,Fen > Tıp > Adli Tıp,Fen
1353756,16,Anatomi ve Morfoloji,Fen > Tıp > Anatomi ve Morfoloji,Fen
1353756,157,Ortopedi,Fen > Tıp > Ortopedi,Fen
1353756,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1353765,52,Diş Hekimliği,Fen > Diş Hekimliği > Diş Hekimliği,Fen
1353765,12,Adli Tıp,Fen > Tıp > Adli Tıp,Fen
1353765,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1353766,106,Kadın Hastalıkları ve Doğum,Fen > Tıp > Kadın Hastalıkları ve Doğum,Fen
1353766,150,Nüfus İstatistikleri Bilimi,Sosyal > Sosyal > Nüfus İstatistikleri Bilimi,Sosyal
1353766,173,Sağlık Politikaları ve Hizmetleri,Sosyal > Sosyal > Sağlık Politikaları ve Hizmetleri,Sosyal
1353771,192,Tıbbi Etik,Fen > Tıp > Tıbbi Etik,Fen
1353771,78,Folklor,Sosyal > Sosyal > Folklor,Sosyal
1353771,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1353772,66,Farmakoloji ve Eczacılık,Fen > Eczacılık > Farmakoloji ve Eczacılık,Fen
1353772,192,Tıbbi Etik,Fen > Tıp > Tıbbi Etik,Fen
1353772,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1353773,183,Tamamlayıcı ve Entegre Tıp,Fen > Tıp > Tamamlayıcı ve Entegre Tıp,Fen
1353773,192,Tıbbi Etik,Fen > Tıp > Tıbbi Etik,Fen
1353773,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1353775,163,Pediatri,Fen > Tıp > Pediatri,Fen
1353775,192,Tıbbi Etik,Fen > Tıp > Tıbbi Etik,Fen
1353775,78,Folklor,Sosyal > Sosyal > Folklor,Sosyal
1353775,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1353776,168,"Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme","Fen > Tıp > Radyoloji, Nükleer Tıp, Tıbbi Görüntüleme",Fen
1353776,192,Tıbbi Etik,Fen > Tıp > Tıbbi Etik,Fen
1353776,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1353778,38,Biyoloji,Fen > Temel Bilimler > Biyoloji,Fen
1353778,112,"Kimya, Organik","Fen > Temel Bilimler > Kimya, Organik",Fen
1353778,35,Bitki Bilimleri,Fen > Ziraat > Bitki Bilimleri,Fen
1353805,189,Temel Sağlık Hizmetleri,Fen > Tıp > Temel Sağlık Hizmetleri,Fen
1353805,89,Hemşirelik,Sosyal > Sosyal > Hemşirelik,Sosyal
1353810,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1353810,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen
1353810,76,"Fizik, Uygulamalı","Fen > Temel Bilimler > Fizik, Uygulamalı",Fen
1353812,142,"Mühendislik, Hava ve Uzay","Fen > Mühendislik > Mühendislik, Hava ve Uzay",Fen
1353858,87,Halk ve Çevre Sağlığı,Fen > Tıp > Halk ve Çevre Sağlığı,Fen
1353858,189,Temel Sağlık Hizmetleri,Fen > Tıp > Temel Sağlık Hizmetleri,Fen
1353862,58,Endokrinoloji ve Metabolizma,Fen > Tıp > Endokrinoloji ve Metabolizma,Fen
1353862,189,Temel Sağlık Hizmetleri,Fen > Tıp > Temel Sağlık Hizmetleri,Fen
1353875,17,Androloji,Fen > Tıp > Androloji,Fen
1353875,191,Tıbbi Araştırmalar Deneysel,Fen > Tıp > Tıbbi Araştırmalar Deneysel,Fen
1353875,19,Antropoloji,Sosyal > Sosyal > Antropoloji,Sosyal
1353875,178,Sosyal Çalışma,Sosyal > Sosyal > Sosyal Çalışma,Sosyal
1353931,61,Enfeksiyon Hastalıkları,Fen > Tıp > Enfeksiyon Hastalıkları,Fen
1353931,197,Transplantasyon,Fen > Tıp > Transplantasyon,Fen
1353940,61,Enfeksiyon Hastalıkları,Fen > Tıp > Enfeksiyon Hastalıkları,Fen
1353940,88,Hematoloji,Fen > Tıp > Hematoloji,Fen
1353940,197,Transplantasyon,Fen > Tıp > Transplantasyon,Fen
1353942,61,Enfeksiyon Hastalıkları,Fen > Tıp > Enfeksiyon Hastalıkları,Fen
1353942,197,Transplantasyon,Fen > Tıp > Transplantasyon,Fen
1353986,65,Etnik Çalışmalar,Sosyal > Sosyal > Etnik Çalışmalar,Sosyal
1353986,108,Kamu Yönetimi,Sosyal > Sosyal > Kamu Yönetimi,Sosyal
1353986,179,Sosyoloji,Sosyal > Sosyal > Sosyoloji,Sosyal
1354016,85,Göz Hastalıkları,Fen > Tıp > Göz Hastalıkları,Fen
1354016,96,İmmünoloji,Fen > Tıp > İmmünoloji,Fen
1354022,192,Tıbbi Etik,Fen > Tıp > Tıbbi Etik,Fen
1354022,64,Etik,Sosyal > Sosyal > Etik,Sosyal
1354024,16,Anatomi ve Morfoloji,Fen > Tıp > Anatomi ve Morfoloji,Fen
1354024,85,Göz Hastalıkları,Fen > Tıp > Göz Hastalıkları,Fen
1354025,85,Göz Hastalıkları,Fen > Tıp > Göz Hastalıkları,Fen
1354025,96,İmmünoloji,Fen > Tıp > İmmünoloji,Fen
1354046,32,"Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",Fen
1354046,192,Tıbbi Etik,Fen > Tıp > Tıbbi Etik,Fen
1354046,193,Tıbbi İnformatik,Fen > Tıp > Tıbbi İnformatik,Fen
1354046,64,Etik,Sosyal > Sosyal > Etik,Sosyal
1354059,129,"Malzeme Bilimleri, Tekstil","Fen > Mühendislik > Malzeme Bilimleri, Tekstil",Fen
1354059,101,İşletme,Sosyal > Sosyal > İşletme,Sosyal
1354066,16,Anatomi ve Morfoloji,Fen > Tıp > Anatomi ve Morfoloji,Fen
1354066,19,Antropoloji,Sosyal > Sosyal > Antropoloji,Sosyal
1354066,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1354074,95,İmalat Mühendisliği,Fen > Mühendislik > İmalat Mühendisliği,Fen
1354074,64,Etik,Sosyal > Sosyal > Etik,Sosyal
1354074,179,Sosyoloji,Sosyal > Sosyal > Sosyoloji,Sosyal
1354074,93,İktisat,Sosyal > Sosyal > İktisat,Sosyal
1354075,122,Maden İşletme ve Cevher Hazırlama,Fen > Mühendislik > Maden İşletme ve Cevher Hazırlama,Fen
1354075,45,Çevre Mühendisliği,Fen > Mühendislik > Çevre Mühendisliği,Fen
1354075,173,Sağlık Politikaları ve Hizmetleri,Sosyal > Sosyal > Sağlık Politikaları ve Hizmetleri,Sosyal
1354081,189,Temel Sağlık Hizmetleri,Fen > Tıp > Temel Sağlık Hizmetleri,Fen
1354081,90,Hukuk,Sosyal > Sosyal > Hukuk,Sosyal
1354081,108,Kamu Yönetimi,Sosyal > Sosyal > Kamu Yönetimi,Sosyal
1354082,53,Edebi Teori ve Eleştiri,Sosyal > Sosyal > Edebi Teori ve Eleştiri,Sosyal
1354082,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal
1354082,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1354083,53,Edebi Teori ve Eleştiri,Sosyal > Sosyal > Edebi Teori ve Eleştiri,Sosyal
1354083,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal
1354083,185,Tarih,Sosyal > Sosyal > Tarih,Sosyal
1354088,51,Din Bilimi,Sosyal > Sosyal > Din Bilimi,Sosyal
1354088,53,Edebi Teori ve Eleştiri,Sosyal > Sosyal > Edebi Teori ve Eleştiri,Sosyal
1354088,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal
1354088,167,Psikoloji,Sosyal > Sosyal > Psikoloji,Sosyal
1354088,179,Sosyoloji,Sosyal > Sosyal > Sosyoloji,Sosyal
1354096,47,Denizcilik,Fen > Mühendislik > Denizcilik,Fen
1354096,19,Antropoloji,Sosyal > Sosyal > Antropoloji,Sosyal
1354096,54,Edebiyat,Sosyal > Sosyal > Edebiyat,Sosyal
1354136,106,Kadın Hastalıkları ve Doğum,Fen > Tıp > Kadın Hastalıkları ve Doğum,Fen
1354136,162,Patoloji,Fen > Tıp > Patoloji,Fen
1354136,194,Tıbbi Laboratuar Teknolojisi,Fen > Tıp > Tıbbi Laboratuar Teknolojisi,Fen
1354143,33,"Bilgisayar Bilimleri, Yazılım Mühendisliği","Fen > Mühendislik > Bilgisayar Bilimleri, Yazılım Mühendisliği",Fen
1354143,84,Görüntüleme Bilimi ve Fotoğraf Teknolojisi,Fen > Mühendislik > Görüntüleme Bilimi ve Fotoğraf Teknolojisi,Fen
1354143,170,Robotik,Fen > Mühendislik > Robotik,Fen
1354144,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1354144,148,Nanobilim ve Nanoteknoloji,Fen > Mühendislik > Nanobilim ve Nanoteknoloji,Fen
1354144,112,"Kimya, Organik","Fen > Temel Bilimler > Kimya, Organik",Fen
1354147,140,"Mühendislik, Deniz","Fen > Mühendislik > Mühendislik, Deniz",Fen
1354147,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1354147,43,Çevre Bilimleri,Fen > Temel Bilimler > Çevre Bilimleri,Fen
1354151,138,Mineraloji,Fen > Temel Bilimler > Mineraloji,Fen
1354151,20,Arkeoloji,Sosyal > Sosyal > Arkeoloji,Sosyal
1354181,129,"Malzeme Bilimleri, Tekstil","Fen > Mühendislik > Malzeme Bilimleri, Tekstil",Fen
1354183,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1354183,188,Telekomünikasyon,Fen > Mühendislik > Telekomünikasyon,Fen
1354186,33,"Bilgisayar Bilimleri, Yazılım Mühendisliği","Fen > Mühendislik > Bilgisayar Bilimleri, Yazılım Mühendisliği",Fen
1354186,170,Robotik,Fen > Mühendislik > Robotik,Fen
1354187,126,"Malzeme Bilimleri, Kompozitler","Fen > Mühendislik > Malzeme Bilimleri, Kompozitler",Fen
1354187,145,"Mühendislik, Makine","Fen > Mühendislik > Mühendislik, Makine",Fen
1354187,203,"Yeşil, Sürdürülebilir Bilim ve Teknoloji","Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",Fen
1354189,142,"Mühendislik, Hava ve Uzay","Fen > Mühendislik > Mühendislik, Hava ve Uzay",Fen
1354190,141,"Mühendislik, Elektrik ve Elektronik","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik",Fen
1354190,142,"Mühendislik, Hava ve Uzay","Fen > Mühendislik > Mühendislik, Hava ve Uzay",Fen
1354191,126,"Malzeme Bilimleri, Kompozitler","Fen > Mühendislik > Malzeme Bilimleri, Kompozitler",Fen
1354191,165,Polimer Bilimi,Fen > Mühendislik > Polimer Bilimi,Fen
1354193,103,Jeokimya ve Jeofizik,Fen > Mühendislik > Jeokimya ve Jeofizik,Fen
1354193,143,"Mühendislik, Jeoloji","Fen > Mühendislik > Mühendislik, Jeoloji",Fen
1354194,129,"Malzeme Bilimleri, Tekstil","Fen > Mühendislik > Malzeme Bilimleri, Tekstil",Fen
1354194,135,Mikrobiyoloji,Fen > Tıp > Mikrobiyoloji,Fen
1354196,129,"Malzeme Bilimleri, Tekstil","Fen > Mühendislik > Malzeme Bilimleri, Tekstil",Fen
1354197,129,"Malzeme Bilimleri, Tekstil","Fen > Mühendislik > Malzeme Bilimleri, Tekstil",Fen
1354198,125,"Malzeme Bilimleri, Kaplamalar ve Filmler","Fen > Mühendislik > Malzeme Bilimleri, Kaplamalar ve Filmler",Fen
1354198,165,Polimer Bilimi,Fen > Mühendislik > Polimer Bilimi,Fen
1354199,104,Jeoloji,Fen > Mühendislik > Jeoloji,Fen
1354199,143,"Mühendislik, Jeoloji","Fen > Mühendislik > Mühendislik, Jeoloji",Fen
